account_id,plan_tier,industry,segment,region,customer_success_manager,signup_date,last_login_date,licensed_seats,active_users,support_tickets_90d,nps,renewal_month,payment_status,feature_adoption_rate,annual_recurring_revenue,seat_utilization,churn_risk,expansion_opportunity,notes
ACC0019774,Starter,Education,SMB,EMEA,Diego,2023-03-12 00:00:00,2024-02-15 00:00:00,352,357,3,-28,12,Current,0.722,3537.0,1.0,Medium,No,training risk security training procurement seat-expansion risk training pilot seat-expansion
ACC0037213,Starter,Media,SMB,APAC,Diego,2022-05-15 00:00:00,2023-03-31 00:00:00,486,298,5,47,7,Escalated,0.323,9146.0,0.613,High,No,procurement seat-expansion training renewal security
ACC0004479,Starter,Healthcare,SMB,North America,Diego,2023-05-05 00:00:00,2023-12-29 00:00:00,88,230,3,11,7,Late,0.748,1072.0,1.0,Medium,No,risk seat-expansion security procurement integration invoice risk pilot seat-expansion procurement seat-expansion procurement
ACC0018271,Enterprise,Healthcare,SMB,North America,Marcus,2023-10-11 00:00:00,2023-12-01 00:00:00,86,250,0,14,4,Current,0.948,6185.0,1.0,Low,No,seat-expansion renewal procurement pilot procurement seat-expansion security security seat-expansion renewal
ACC0029636,Starter,Media,SMB,North America,Grace,2024-02-26 00:00:00,2024-04-03 00:00:00,71,309,2,-33,6,Current,0.583,6563.0,1.0,High,No,invoice security seat-expansion integration integration risk procurement integration security procurement invoice
ACC0024985,Pro,Manufacturing,Enterprise,EMEA,Priya,2023-07-15 00:00:00,2024-01-21 00:00:00,211,123,1,-35,11,Current,0.902,13484.0,0.583,Medium,No,risk procurement integration invoice security integration invoice
ACC0004734,Starter,Retail,SMB,North America,Diego,2023-04-04 00:00:00,2023-06-27 00:00:00,354,369,3,31,3,Current,0.093,4392.0,1.0,High,No,risk integration seat-expansion integration risk security training security
ACC0019071,Pro,Manufacturing,SMB,EMEA,Marcus,2024-02-19 00:00:00,2024-11-16 00:00:00,303,150,0,84,7,Current,0.421,3270.0,0.495,Low,No,training risk procurement invoice renewal pilot security seat-expansion integration seat-expansion procurement
ACC0004213,Enterprise,Healthcare,SMB,North America,Elena,2023-04-28 00:00:00,2023-09-23 00:00:00,274,258,3,41,2,Current,0.848,1497.0,0.942,Low,No,security seat-expansion training invoice renewal risk invoice invoice
ACC0004964,Growth,Media,Enterprise,North America,Elena,2022-01-30 00:00:00,2022-01-31 00:00:00,335,347,0,52,1,Current,0.926,3133.0,1.0,Low,Yes,security integration renewal procurement renewal seat-expansion risk training renewal security
ACC0006017,Growth,Retail,SMB,North America,Marcus,2023-05-23 00:00:00,2024-02-24 00:00:00,151,26,7,78,11,Current,0.735,1186.0,0.172,Low,Yes,security renewal training risk integration pilot procurement seat-expansion training integration
ACC0024857,Starter,Retail,SMB,North America,Elena,2022-10-20 00:00:00,2023-06-28 00:00:00,254,197,4,62,9,Current,0.606,2447.0,0.776,Low,No,integration invoice procurement training training security
ACC0028368,Pro,Healthcare,Enterprise,North America,Marcus,2024-05-18 00:00:00,2024-09-10 00:00:00,473,240,2,33,4,Current,0.087,2061.0,0.507,High,No,seat-expansion seat-expansion seat-expansion integration pilot integration security training integration pilot
ACC0024397,Growth,Education,Enterprise,North America,Hannah,2023-06-13 00:00:00,2024-03-25 00:00:00,249,61,4,82,2,Current,0.795,3659.0,0.245,Low,Yes,renewal renewal renewal seat-expansion invoice pilot risk integration seat-expansion
ACC0015334,Enterprise,Media,Mid-Market,North America,Diego,2023-07-04 00:00:00,2024-01-29 00:00:00,148,285,6,83,12,Current,0.582,2411.0,1.0,Low,No,pilot security security integration seat-expansion security risk integration training risk seat-expansion
ACC0021277,Enterprise,Finance,SMB,EMEA,Marcus,2023-12-18 00:00:00,2024-06-08 00:00:00,102,322,4,-27,12,Escalated,0.367,1791.0,1.0,High,No,risk pilot integration procurement risk security training risk integration training pilot
ACC0036797,Enterprise,Education,SMB,North America,Elena,2022-09-26 00:00:00,2023-07-20 00:00:00,143,194,1,78,8,Current,0.348,3767.0,1.0,Low,No,invoice procurement invoice security seat-expansion procurement risk security
ACC0014614,Enterprise,Media,SMB,APAC,Elena,2024-06-06 00:00:00,2024-09-11 00:00:00,352,16,2,52,6,Current,0.616,5865.0,0.045,Low,No,invoice security integration renewal risk seat-expansion procurement risk renewal integration training training
ACC0020157,Starter,Finance,SMB,EMEA,Grace,2022-09-27 00:00:00,2023-04-04 00:00:00,64,311,3,53,9,Late,0.976,10745.0,1.0,High,Yes,security seat-expansion integration renewal renewal training seat-expansion integration
ACC0032824,Growth,Healthcare,Mid-Market,EMEA,Priya,2022-04-17 00:00:00,2022-06-19 00:00:00,358,275,2,13,5,Current,0.612,544.0,0.768,Low,No,integration invoice integration pilot invoice pilot
ACC0036417,Starter,Retail,SMB,North America,Diego,2024-01-27 00:00:00,2024-04-27 00:00:00,495,363,3,14,1,Late,0.788,4834.0,0.733,High,No,security pilot security training security pilot invoice renewal security integration invoice renewal
ACC0037917,Starter,Manufacturing,SMB,LATAM,Grace,2024-04-02 00:00:00,2024-10-21 00:00:00,210,64,3,-42,7,Current,0.724,2971.0,0.305,High,No,seat-expansion invoice pilot security seat-expansion pilot renewal renewal renewal
ACC0026297,Starter,Media,Mid-Market,APAC,Diego,2023-03-24 00:00:00,2023-07-29 00:00:00,406,285,1,30,9,Late,0.481,1804.0,0.702,High,No,integration procurement pilot training security training seat-expansion procurement invoice
ACC0015828,Starter,Healthcare,SMB,EMEA,Diego,2024-02-12 00:00:00,2024-10-18 00:00:00,460,368,4,-17,12,Current,0.225,3916.0,0.8,Medium,No,risk pilot seat-expansion pilot invoice invoice training procurement seat-expansion integration
ACC0022383,Starter,Healthcare,SMB,North America,Elena,2023-10-04 00:00:00,2024-03-16 00:00:00,299,184,3,29,11,Current,0.601,1820.0,0.615,Low,No,training security security pilot renewal risk security pilot invoice security renewal
ACC0004886,Pro,Media,SMB,North America,Diego,2022-12-02 00:00:00,2023-08-09 00:00:00,190,218,0,83,9,Current,0.659,1115.0,1.0,Low,Yes,pilot training training integration invoice renewal seat-expansion procurement
ACC0004124,Pro,Manufacturing,SMB,APAC,Diego,2023-12-21 00:00:00,2024-01-15 00:00:00,247,2,4,-27,9,Current,0.754,3492.0,0.008,High,No,seat-expansion risk seat-expansion training renewal training renewal invoice pilot
ACC0030278,Pro,Manufacturing,SMB,EMEA,Diego,2023-07-07 00:00:00,2023-12-10 00:00:00,474,147,0,19,2,Current,0.458,4684.0,0.31,Low,No,procurement pilot security risk training procurement risk
ACC0024155,Starter,Healthcare,SMB,APAC,Hannah,2024-06-11 00:00:00,2024-11-28 00:00:00,105,67,1,-21,7,Late,0.934,12454.0,0.638,High,No,security risk risk pilot procurement
ACC0018669,Growth,Media,SMB,North America,Hannah,2022-04-07 00:00:00,2022-07-22 00:00:00,417,143,3,50,11,Current,0.357,3774.0,0.343,Low,No,pilot risk training invoice seat-expansion
ACC0016705,Growth,Finance,SMB,APAC,Priya,2024-02-22 00:00:00,2024-09-23 00:00:00,331,84,1,7,4,Current,0.435,6149.0,0.254,Low,No,pilot seat-expansion security seat-expansion renewal renewal pilot risk invoice risk
ACC0025480,Starter,Media,SMB,North America,Hannah,2023-02-25 00:00:00,2023-08-25 00:00:00,54,114,3,74,8,Current,0.451,1071.0,1.0,Low,No,invoice seat-expansion pilot pilot security training training risk security pilot
ACC0022816,Pro,Retail,SMB,APAC,Priya,2023-01-18 00:00:00,2023-02-21 00:00:00,362,14,6,-33,9,Escalated,0.657,5913.0,0.039,Medium,No,seat-expansion seat-expansion renewal training seat-expansion integration renewal seat-expansion security security
ACC0012339,Enterprise,Healthcare,Mid-Market,LATAM,Grace,2022-06-05 00:00:00,2023-03-07 00:00:00,334,308,3,21,5,Current,0.803,2382.0,0.922,Low,No,pilot training renewal pilot invoice invoice
ACC0037252,Enterprise,Manufacturing,Enterprise,APAC,Elena,2022-12-23 00:00:00,2023-10-21 00:00:00,112,53,3,-23,4,Current,0.096,13012.0,0.473,High,No,seat-expansion renewal risk invoice integration integration risk integration renewal invoice invoice
ACC0027611,Pro,Retail,Enterprise,North America,Priya,2023-04-30 00:00:00,2024-03-03 00:00:00,223,146,6,71,2,Current,0.601,5176.0,0.655,Low,No,invoice procurement procurement risk risk seat-expansion invoice seat-expansion pilot integration
ACC0004555,Growth,Healthcare,Mid-Market,North America,Hannah,2023-04-01 00:00:00,2023-07-05 00:00:00,115,317,1,96,12,Current,0.746,896.0,1.0,Low,Yes,integration seat-expansion invoice risk security
ACC0029312,Pro,Media,SMB,EMEA,Grace,2022-11-01 00:00:00,2023-08-30 00:00:00,10,281,7,-2,9,Current,0.634,10796.0,1.0,High,No,invoice invoice integration invoice renewal renewal risk risk integration
ACC0026523,Starter,Manufacturing,SMB,EMEA,Grace,2024-03-25 00:00:00,2024-12-26 00:00:00,164,183,6,53,10,Escalated,0.733,1721.0,1.0,Medium,Yes,risk pilot security renewal training renewal invoice training seat-expansion risk
ACC0017960,Starter,Finance,Mid-Market,North America,Diego,2022-09-29 00:00:00,2023-03-04 00:00:00,141,42,3,87,7,Late,0.705,2671.0,0.298,High,Yes,training training training renewal renewal seat-expansion pilot
ACC0036547,Pro,Retail,SMB,APAC,Grace,2022-07-01 00:00:00,2022-07-22 00:00:00,194,62,3,60,2,Current,0.473,2090.0,0.32,Low,No,renewal invoice risk procurement risk invoice security integration
ACC0036654,Starter,Media,Mid-Market,North America,Hannah,2022-03-19 00:00:00,2022-11-14 00:00:00,198,298,3,-30,11,Current,0.121,11527.0,1.0,High,No,security security training renewal security seat-expansion procurement pilot seat-expansion training
ACC0014069,Enterprise,Healthcare,SMB,EMEA,Priya,2023-09-17 00:00:00,2024-01-19 00:00:00,72,127,1,91,1,Current,0.476,1479.0,1.0,Low,No,invoice integration procurement invoice pilot procurement risk invoice integration training
ACC0004498,Pro,Healthcare,Mid-Market,LATAM,Hannah,2022-09-06 00:00:00,2022-09-18 00:00:00,21,356,5,-19,6,Current,0.068,5316.0,1.0,Medium,No,security renewal training risk invoice pilot security invoice pilot invoice
ACC0006030,Starter,Retail,Mid-Market,APAC,Hannah,2022-01-20 00:00:00,2022-04-12 00:00:00,472,284,5,35,7,Current,0.056,4630.0,0.602,High,No,invoice procurement renewal integration invoice risk integration seat-expansion procurement procurement risk
ACC0004392,Starter,Education,Mid-Market,EMEA,Marcus,2024-03-16 00:00:00,2025-03-12 00:00:00,74,42,2,-37,1,Current,0.317,4836.0,0.568,High,No,procurement procurement invoice renewal risk
ACC0006037,Growth,Healthcare,Mid-Market,EMEA,Priya,2023-12-12 00:00:00,2024-02-04 00:00:00,129,98,0,91,4,Current,0.558,1885.0,0.76,Low,No,pilot procurement pilot integration seat-expansion renewal pilot risk integration risk pilot
ACC0029113,Enterprise,Healthcare,SMB,North America,Grace,2024-03-04 00:00:00,2024-10-21 00:00:00,266,75,4,24,12,Current,0.73,5437.0,0.282,Low,No,pilot risk procurement training integration training renewal
ACC0028323,Starter,Healthcare,SMB,North America,Grace,2022-03-17 00:00:00,2022-09-08 00:00:00,378,159,1,2,6,Current,0.249,1254.0,0.421,Medium,No,risk renewal risk procurement pilot risk seat-expansion invoice
ACC0030960,Growth,Media,Mid-Market,LATAM,Hannah,2023-12-06 00:00:00,2023-12-23 00:00:00,197,92,1,53,12,Current,0.284,5844.0,0.467,Low,No,procurement training invoice integration seat-expansion pilot
ACC0028482,Growth,Finance,Mid-Market,EMEA,Elena,2024-03-29 00:00:00,2024-08-02 00:00:00,400,338,2,29,2,Current,0.296,392.0,0.845,Low,No,training seat-expansion renewal risk renewal training risk
ACC0013870,Starter,Manufacturing,Mid-Market,North America,Elena,2023-03-29 00:00:00,2024-02-25 00:00:00,251,295,4,75,10,Current,0.271,4244.0,1.0,Low,No,renewal pilot risk renewal security risk
ACC0027206,Growth,Healthcare,Mid-Market,North America,Elena,2023-09-15 00:00:00,2023-10-17 00:00:00,97,237,5,17,11,Current,0.373,1325.0,1.0,Low,No,training training training procurement invoice pilot risk procurement pilot risk pilot risk
ACC0025724,Pro,Finance,SMB,North America,Hannah,2023-10-08 00:00:00,2024-05-03 00:00:00,343,41,3,94,5,Current,0.294,9323.0,0.12,Low,No,pilot integration risk risk training pilot seat-expansion invoice procurement
ACC0010717,Growth,Media,SMB,North America,Priya,2024-04-06 00:00:00,2024-08-13 00:00:00,135,151,3,-44,4,Escalated,0.08,4863.0,1.0,Medium,No,security risk risk risk risk security pilot renewal security
ACC0032899,Growth,Media,SMB,North America,Grace,2023-08-12 00:00:00,2024-06-28 00:00:00,184,248,6,9,10,Current,0.191,3969.0,1.0,Medium,No,security pilot seat-expansion procurement risk security pilot integration security
ACC0036175,Starter,Education,Mid-Market,North America,Marcus,2022-01-14 00:00:00,2022-11-03 00:00:00,419,35,2,-11,10,Current,0.676,3270.0,0.084,High,No,invoice pilot risk seat-expansion renewal risk risk invoice procurement renewal
ACC0010741,Pro,Education,SMB,North America,Elena,2022-09-16 00:00:00,2023-05-05 00:00:00,213,156,1,-8,11,Late,0.452,794.0,0.732,High,No,seat-expansion integration security integration risk
ACC0037830,Growth,Healthcare,SMB,North America,Priya,2024-03-17 00:00:00,2025-03-14 00:00:00,270,219,2,29,2,Current,0.902,1932.0,0.811,Low,Yes,seat-expansion risk pilot training renewal renewal
ACC0025037,Enterprise,Retail,SMB,North America,Marcus,2022-09-08 00:00:00,2023-04-07 00:00:00,448,185,2,26,9,Current,0.123,10159.0,0.413,Medium,No,integration training pilot integration risk renewal integration
ACC0005202,Starter,Media,Enterprise,EMEA,Priya,2023-07-12 00:00:00,2024-02-06 00:00:00,416,199,2,-48,3,Escalated,0.183,6892.0,0.478,Medium,No,training training seat-expansion renewal renewal security training seat-expansion procurement invoice renewal
ACC0004207,Enterprise,Media,Mid-Market,EMEA,Hannah,2023-09-11 00:00:00,2024-08-16 00:00:00,40,119,4,32,11,Current,0.243,22678.0,1.0,Medium,No,seat-expansion seat-expansion renewal procurement integration risk
ACC0019077,Pro,Media,Mid-Market,North America,Elena,2022-06-04 00:00:00,2022-07-27 00:00:00,25,126,0,69,12,Current,0.682,2190.0,1.0,Low,Yes,security training invoice risk integration procurement procurement procurement risk procurement risk training
ACC0014971,Enterprise,Finance,SMB,LATAM,Priya,2022-04-07 00:00:00,2022-08-08 00:00:00,426,321,4,-28,2,Late,0.653,2599.0,0.754,Medium,No,pilot risk invoice security training risk risk risk integration
ACC0005570,Pro,Healthcare,SMB,North America,Diego,2022-03-31 00:00:00,2023-03-20 00:00:00,33,241,4,-45,9,Current,0.528,2176.0,1.0,High,No,invoice seat-expansion risk invoice invoice training
ACC0031009,Starter,Manufacturing,SMB,North America,Diego,2022-03-22 00:00:00,2023-01-26 00:00:00,244,66,2,-20,8,Current,0.626,3103.0,0.27,Medium,No,renewal training integration integration invoice procurement pilot invoice
ACC0031192,Pro,Finance,SMB,North America,Grace,2022-11-27 00:00:00,2023-09-11 00:00:00,282,150,6,-45,4,Current,0.243,4400.0,0.532,High,No,procurement invoice risk renewal risk seat-expansion risk security invoice integration renewal
ACC0029838,Growth,Education,Enterprise,North America,Grace,2022-10-05 00:00:00,2023-02-11 00:00:00,319,59,2,97,8,Current,0.534,14764.0,0.185,Low,No,training integration security pilot procurement procurement integration training training integration
ACC0018709,Pro,Manufacturing,Enterprise,North America,Priya,2023-09-23 00:00:00,2024-02-02 00:00:00,131,159,3,28,11,Current,0.849,3558.0,1.0,Low,Yes,pilot risk security seat-expansion security procurement renewal renewal seat-expansion training
ACC0010881,Enterprise,Manufacturing,SMB,APAC,Hannah,2024-05-23 00:00:00,2024-12-09 00:00:00,473,378,8,31,12,Current,0.682,750.0,0.799,Low,No,training risk seat-expansion integration integration pilot procurement seat-expansion seat-expansion renewal risk seat-expansion
ACC0033947,Pro,Healthcare,SMB,APAC,Hannah,2023-06-28 00:00:00,2023-08-28 00:00:00,335,279,0,-22,6,Current,0.468,3405.0,0.833,Medium,No,pilot renewal seat-expansion renewal security training
ACC0012720,Enterprise,Finance,Mid-Market,EMEA,Priya,2023-12-08 00:00:00,2024-07-01 00:00:00,289,204,3,27,1,Current,0.917,6039.0,0.706,Low,No,security pilot pilot risk invoice security
ACC0011232,Starter,Finance,SMB,LATAM,Priya,2022-09-21 00:00:00,2023-02-21 00:00:00,236,119,2,50,10,Current,0.168,2032.0,0.504,High,No,invoice invoice seat-expansion security integration seat-expansion
ACC0005276,Growth,Education,Enterprise,North America,Priya,2022-09-02 00:00:00,2022-12-17 00:00:00,50,56,2,10,1,Current,0.333,949.0,1.0,Low,No,seat-expansion invoice security pilot integration procurement
ACC0023936,Growth,Retail,Mid-Market,EMEA,Marcus,2023-09-03 00:00:00,2024-08-22 00:00:00,263,269,3,61,10,Current,0.094,2349.0,1.0,Medium,No,invoice invoice risk risk seat-expansion training pilot renewal security
ACC0032127,Starter,Finance,Mid-Market,EMEA,Hannah,2022-12-19 00:00:00,2023-09-14 00:00:00,366,272,4,43,3,Current,0.092,3614.0,0.743,High,No,risk invoice risk renewal security invoice invoice pilot risk risk training seat-expansion
ACC0004440,Pro,Education,SMB,EMEA,Grace,2024-02-07 00:00:00,2024-08-27 00:00:00,235,137,5,34,1,Late,0.752,314.0,0.583,High,Yes,seat-expansion risk security integration risk renewal security pilot renewal seat-expansion training
ACC0004980,Growth,Education,SMB,APAC,Priya,2023-04-21 00:00:00,2024-02-04 00:00:00,245,337,2,71,12,Current,0.247,3339.0,1.0,High,No,invoice security training integration risk integration pilot procurement renewal security pilot
ACC0013786,Starter,Manufacturing,SMB,North America,Priya,2023-02-08 00:00:00,2023-03-06 00:00:00,395,92,4,-24,8,Current,0.949,3151.0,0.233,Medium,No,seat-expansion renewal security security renewal invoice procurement
ACC0005426,Enterprise,Manufacturing,SMB,EMEA,Priya,2022-12-29 00:00:00,2023-02-18 00:00:00,21,328,2,-12,2,Current,0.681,1895.0,1.0,Medium,No,integration integration invoice security risk procurement risk
