order_id,customer_id,order_timestamp,region,channel,category,product_family,sales_rep,quantity,list_price,discount_pct,shipping_days,returned,csat_score,promo_code,gross_revenue,net_revenue,cost,margin,notes
ORD0016586,30152,2024-09-26 22:00:00,South,Web,Beauty,Premium,Emma,6,15.04,0.15,2,No,3,NONE,90.24,76.7,52.7,24.0,holiday gift reorder coupon gift reorder
ORD0011118,43719,2024-11-29 03:00:00,West,Web,Electronics,Premium,Noah,1,44.2,0.15,1,No,3,WELCOME,44.2,37.57,18.82,18.75,reorder upgrade reorder coupon coupon priority
ORD0040553,55253,2024-04-13 01:00:00,West,Retail,Groceries,Core,Noah,6,81.81,0.0,3,No,3,NONE,490.86,490.86,270.58,220.28,bundle holiday bundle upgrade reorder upgrade late premium priority bundle
ORD0030229,48380,2024-01-29 03:00:00,Midwest,Mobile,Toys,Clearance,Maya,7,175.28,0.15,5,No,4,NONE,1226.96,1042.92,597.72,445.2,coupon bundle damaged premium gift priority premium holiday damaged reorder priority
ORD0038342,90493,2024-08-12 17:00:00,South,Web,Home,Clearance,Maya,7,75.04,0.0,3,No,1,NONE,525.28,525.28,346.91,178.37,holiday coupon premium gift gift late premium reorder
ORD0036131,31645,2024-02-11 16:00:00,Northeast,Retail,Beauty,Core,Emma,3,29.5,0.05,6,No,4,SPRING24,88.5,84.08,57.19,26.89,late bundle premium premium holiday coupon gift reorder
ORD0007979,88381,2024-12-16 20:00:00,West,Web,Outdoor,Premium,Noah,8,61.73,0.05,6,No,3,NONE,493.84,469.15,329.98,139.17,reorder holiday late reorder premium gift premium damaged upgrade
ORD0038029,66397,2024-02-29 14:00:00,West,Mobile,Apparel,Core,Lucas,5,69.22,0.0,3,No,5,WELCOME,346.1,346.1,216.57,129.53,priority reorder damaged premium bundle coupon upgrade holiday premium
ORD0027002,41179,2024-05-08 15:00:00,South,Mobile,Toys,Clearance,Noah,7,117.56,0.05,7,Yes,4,NONE,822.92,781.77,637.12,144.65,premium damaged coupon priority damaged damaged bundle gift damaged damaged
ORD0006841,47928,2024-07-30 22:00:00,Midwest,Web,Outdoor,Core,Ava,2,37.37,0.0,5,No,3,WELCOME,74.74,74.74,35.19,39.55,priority damaged bundle upgrade priority
ORD0033970,55154,2024-03-28 13:00:00,Midwest,Marketplace,Apparel,Core,James,7,59.69,0.05,1,No,3,NONE,417.83,396.94,289.79,107.15,bundle reorder gift damaged damaged holiday gift priority
ORD0029763,77779,2024-05-28 04:00:00,South,Mobile,Outdoor,Core,Noah,3,32.05,0.0,5,No,4,WELCOME,96.15,96.15,77.12,19.03,holiday upgrade premium holiday gift late holiday priority premium bundle coupon premium
ORD0015517,44194,2024-01-01 12:00:00,West,Web,Electronics,Premium,James,8,79.46,0.15,1,No,3,SPRING24,635.68,540.33,321.72,218.61,premium upgrade bundle upgrade reorder holiday reorder holiday holiday
ORD0028753,98732,2024-01-12 12:00:00,Northeast,Web,Apparel,Clearance,Emma,1,19.25,0.1,4,No,5,NONE,19.25,17.32,11.25,6.07,priority damaged holiday gift premium coupon reorder holiday coupon reorder late priority
ORD0026357,79389,2024-06-07 02:00:00,South,Mobile,Groceries,Clearance,Noah,1,11.78,0.2,5,No,4,NONE,11.78,9.42,5.89,3.53,late reorder priority damaged late bundle late
ORD0034005,85171,2024-03-27 17:00:00,West,Marketplace,Home,Core,James,3,59.93,0.05,3,No,5,NONE,179.79,170.8,107.69,63.11,priority premium priority coupon gift reorder late bundle
ORD0007046,91184,2024-11-15 14:00:00,West,Web,Groceries,Premium,Noah,4,55.37,0.05,5,No,5,NONE,221.48,210.41,136.42,73.99,bundle priority bundle holiday bundle holiday coupon upgrade
ORD0033017,75239,2024-03-30 06:00:00,West,Mobile,Outdoor,Core,Emma,5,21.91,0.1,1,No,4,NONE,109.55,98.6,49.07,49.53,premium late priority premium reorder holiday damaged late priority upgrade upgrade damaged
ORD0007026,63542,2024-11-01 20:00:00,South,Mobile,Beauty,Core,James,3,39.03,0.0,3,No,4,VIP10,117.09,117.09,83.97,33.12,damaged priority premium damaged damaged damaged premium late coupon
ORD0024844,29999,2024-07-10 15:00:00,South,Web,Home,Premium,Noah,8,68.54,0.05,4,No,1,NONE,548.32,520.9,249.54,271.36,holiday upgrade damaged late premium priority gift bundle late coupon
ORD0007693,95855,2024-06-17 11:00:00,South,Marketplace,Outdoor,Premium,Noah,1,72.46,0.0,4,No,5,BFCM,72.46,72.46,41.0,31.46,upgrade coupon holiday damaged holiday gift premium gift upgrade
ORD0006665,73480,2024-01-10 01:00:00,West,Marketplace,Toys,Core,James,1,22.75,0.0,5,No,4,SPRING24,22.75,22.75,14.23,8.52,coupon holiday damaged bundle reorder upgrade premium reorder gift holiday
ORD0024596,67824,2024-06-20 02:00:00,Northeast,Web,Outdoor,Seasonal,Sophia,7,30.01,0.0,3,No,4,WELCOME,210.07,210.07,129.88,80.19,premium reorder premium upgrade bundle
ORD0015684,75781,2024-02-09 03:00:00,South,Retail,Apparel,Seasonal,James,5,19.96,0.15,2,No,1,SPRING24,99.8,84.83,67.7,17.13,premium upgrade gift reorder priority priority late
ORD0040998,87164,2024-04-08 09:00:00,West,Web,Toys,Core,Emma,1,36.94,0.05,5,No,4,NONE,36.94,35.09,25.17,9.92,damaged upgrade reorder upgrade holiday priority damaged upgrade
ORD0016036,25526,2024-09-17 12:00:00,Northeast,Web,Electronics,Core,Sophia,1,16.64,0.05,3,No,4,WELCOME,16.64,15.81,7.84,7.97,coupon priority coupon reorder coupon reorder bundle gift coupon upgrade
ORD0006204,51095,2024-11-04 21:00:00,South,Retail,Electronics,Core,Lucas,2,23.85,0.2,3,No,4,NONE,47.7,38.16,20.1,18.06,holiday upgrade coupon premium gift priority gift damaged reorder priority
ORD0034013,76346,2024-03-29 02:00:00,West,Marketplace,Outdoor,Seasonal,Noah,8,28.94,0.15,7,No,5,SPRING24,231.52,196.79,137.1,59.69,upgrade upgrade gift bundle bundle bundle gift reorder bundle upgrade
ORD0017890,68205,2024-04-25 10:00:00,West,Retail,Groceries,Seasonal,Sophia,1,37.03,0.1,3,No,3,NONE,37.03,33.33,20.69,12.64,reorder upgrade gift damaged premium coupon upgrade priority damaged
ORD0007945,35712,2024-08-26 10:00:00,Northeast,Mobile,Groceries,Core,Noah,8,28.9,0.0,1,No,4,NONE,231.2,231.2,146.08,85.12,upgrade late premium coupon upgrade priority bundle reorder bundle coupon
ORD0017668,84540,2024-01-31 19:00:00,West,Mobile,Beauty,Premium,Noah,2,44.5,0.0,7,No,3,VIP10,89.0,89.0,60.67,28.33,priority gift premium upgrade bundle damaged late upgrade late gift
ORD0039841,84337,2024-09-22 03:00:00,South,Mobile,Apparel,Seasonal,Liam,3,43.42,0.0,7,No,5,BFCM,130.26,130.26,93.11,37.15,upgrade gift bundle damaged holiday damaged damaged late
ORD0033806,93746,2024-07-23 23:00:00,Northeast,Web,Beauty,Premium,Emma,1,6.46,0.2,3,Yes,2,BFCM,6.46,5.17,2.71,2.46,reorder bundle coupon coupon late reorder late reorder damaged
ORD0036461,88841,2024-01-26 07:00:00,Northeast,Mobile,Home,Seasonal,Lucas,4,47.32,0.0,3,Yes,1,SPRING24,189.28,189.28,128.57,60.71,late late damaged coupon damaged damaged premium priority holiday holiday reorder damaged
ORD0016932,53005,2024-12-04 11:00:00,Northeast,Marketplace,Toys,Core,Emma,3,28.9,0.0,3,No,4,VIP10,86.7,86.7,71.43,15.27,damaged gift holiday damaged reorder holiday upgrade damaged reorder holiday
ORD0041745,73661,2024-08-19 13:00:00,Northeast,Mobile,Apparel,Seasonal,Maya,5,50.92,0.0,2,Yes,3,NONE,254.6,254.6,196.58,58.02,holiday coupon premium priority late upgrade
ORD0006300,26745,2024-08-31 16:00:00,South,Web,Outdoor,Core,Lucas,8,23.16,0.05,4,No,1,WELCOME,185.28,176.02,132.84,43.18,coupon bundle gift holiday late late late upgrade upgrade
ORD0006637,91598,2024-03-16 15:00:00,South,Web,Beauty,Core,Emma,6,54.84,0.2,3,No,3,NONE,329.04,263.23,159.03,104.2,gift bundle priority holiday reorder holiday upgrade damaged priority premium
ORD0012580,85710,2024-01-07 19:00:00,South,Web,Beauty,Clearance,Emma,3,85.5,0.15,4,No,5,WELCOME,256.5,218.02,167.91,50.11,late late holiday reorder upgrade premium
ORD0024680,41205,2024-06-21 20:00:00,Midwest,Mobile,Beauty,Core,Sophia,4,15.85,0.0,4,Yes,5,SPRING24,63.4,63.4,50.93,12.47,premium gift upgrade damaged damaged gift bundle late damaged holiday holiday premium
ORD0007859,40133,2024-07-29 04:00:00,South,Mobile,Beauty,Core,Lucas,4,20.28,0.0,1,No,4,NONE,81.12,81.12,66.06,15.06,bundle reorder coupon bundle coupon
ORD0016220,37049,2024-02-27 16:00:00,West,Marketplace,Beauty,Core,Noah,2,55.12,0.0,2,No,4,WELCOME,110.24,110.24,87.9,22.34,upgrade holiday priority holiday bundle late priority gift late coupon
ORD0007446,65297,2024-07-08 08:00:00,Northeast,Web,Electronics,Core,Emma,7,36.17,0.2,5,No,2,NONE,253.19,202.55,143.84,58.71,bundle gift bundle upgrade holiday late damaged late priority late bundle
ORD0018937,49292,2024-08-08 10:00:00,South,Web,Groceries,Clearance,Sophia,1,59.46,0.1,5,No,4,SPRING24,59.46,53.51,38.78,14.73,late holiday reorder priority premium bundle upgrade damaged
ORD0006419,10279,2024-05-09 10:00:00,South,Mobile,Home,Clearance,Maya,8,54.59,0.0,2,No,2,NONE,436.72,436.72,258.27,178.45,holiday premium premium coupon late
ORD0038194,62659,2024-01-09 07:00:00,West,Web,Groceries,Clearance,Lucas,3,19.96,0.15,5,No,4,NONE,59.88,50.9,36.29,14.61,damaged upgrade bundle late coupon premium holiday bundle bundle damaged
ORD0034698,22587,2024-05-09 16:00:00,South,Mobile,Electronics,Premium,Lucas,5,41.95,0.15,2,No,1,SPRING24,209.75,178.29,92.88,85.41,priority damaged premium premium holiday gift
ORD0023000,93597,2024-03-02 15:00:00,South,Web,Toys,Premium,Liam,1,19.89,0.2,3,No,2,NONE,19.89,15.91,11.47,4.44,premium premium bundle bundle holiday holiday
ORD0006285,43665,2024-07-05 14:00:00,South,Mobile,Electronics,Clearance,Emma,7,31.98,0.2,1,No,3,WELCOME,223.86,179.09,134.79,44.3,upgrade bundle coupon damaged reorder premium
ORD0006826,24864,2024-10-12 22:00:00,West,Marketplace,Toys,Premium,James,3,38.21,0.0,2,No,3,NONE,114.63,114.63,57.73,56.9,damaged bundle priority late upgrade priority upgrade holiday upgrade bundle holiday gift
ORD0007543,49314,2024-03-31 05:00:00,Northeast,Retail,Electronics,Core,James,1,24.55,0.0,4,No,1,NONE,24.55,24.55,17.25,7.3,gift reorder premium priority upgrade priority reorder reorder reorder late
ORD0039650,50528,2024-11-26 20:00:00,Northeast,Mobile,Beauty,Core,Lucas,3,27.48,0.05,3,No,3,NONE,82.44,78.32,37.69,40.63,damaged coupon priority coupon bundle premium bundle priority bundle damaged coupon damaged
ORD0013546,47875,2024-05-07 10:00:00,West,Web,Toys,Core,James,5,10.68,0.2,3,No,4,VIP10,53.4,42.72,31.08,11.64,damaged late upgrade gift priority upgrade bundle coupon bundle coupon damaged holiday
ORD0007249,67460,2024-09-19 18:00:00,Midwest,Mobile,Electronics,Clearance,Noah,5,21.51,0.05,5,No,2,NONE,107.55,102.17,53.28,48.89,bundle upgrade coupon bundle premium priority holiday
ORD0015340,15925,2024-08-23 17:00:00,Northeast,Web,Outdoor,Core,Emma,5,25.88,0.0,1,No,3,NONE,129.4,129.4,83.22,46.18,gift reorder bundle reorder damaged
ORD0006549,85254,2024-02-27 19:00:00,West,Mobile,Groceries,Core,Sophia,7,70.31,0.0,3,No,4,NONE,492.17,492.17,344.29,147.88,holiday damaged coupon premium priority late coupon late coupon holiday
ORD0017430,81976,2024-03-14 06:00:00,Northeast,Web,Outdoor,Core,Liam,7,34.72,0.1,5,No,4,NONE,243.04,218.74,123.21,95.53,damaged coupon bundle bundle damaged premium
ORD0035927,30455,2024-09-17 10:00:00,West,Marketplace,Groceries,Clearance,Liam,7,38.77,0.0,2,No,3,SPRING24,271.39,271.39,152.84,118.55,holiday coupon holiday priority late priority premium damaged damaged premium
ORD0038817,53765,2024-10-20 22:00:00,South,Marketplace,Toys,Premium,Liam,4,33.52,0.2,3,No,3,NONE,134.08,107.26,78.63,28.63,late priority coupon premium premium bundle damaged bundle gift gift premium
ORD0017700,19683,2024-12-15 09:00:00,Midwest,Marketplace,Apparel,Seasonal,Maya,2,84.61,0.15,3,No,3,NONE,169.22,143.84,98.93,44.91,holiday premium coupon upgrade damaged late gift coupon premium bundle bundle reorder
ORD0041401,64611,2024-05-28 12:00:00,Northeast,Mobile,Outdoor,Seasonal,Liam,6,27.28,0.15,2,No,4,WELCOME,163.68,139.13,79.1,60.03,premium reorder holiday reorder priority priority holiday holiday bundle late
ORD0027888,26775,2024-01-14 20:00:00,West,Web,Beauty,Clearance,Emma,5,49.36,0.0,7,No,4,NONE,246.8,246.8,193.13,53.67,holiday holiday coupon coupon priority damaged upgrade priority priority
ORD0039009,56728,2024-05-09 14:00:00,Midwest,Web,Beauty,Core,Noah,5,31.88,0.0,2,No,2,NONE,159.4,159.4,110.55,48.85,upgrade reorder gift damaged coupon damaged upgrade holiday damaged gift
ORD0011192,75455,2024-01-29 22:00:00,West,Marketplace,Toys,Core,Noah,6,56.5,0.15,3,No,5,WELCOME,339.0,288.15,185.12,103.03,reorder gift late damaged holiday priority late priority priority coupon reorder gift
ORD0041183,87358,2024-03-24 02:00:00,South,Mobile,Groceries,Premium,Liam,8,76.34,0.0,2,No,4,NONE,610.72,610.72,392.04,218.68,gift premium reorder upgrade reorder
ORD0040953,57624,2024-07-17 10:00:00,West,Web,Home,Clearance,Liam,3,9.84,0.05,4,No,4,NONE,29.52,28.04,13.28,14.76,priority bundle upgrade premium priority premium holiday damaged coupon upgrade bundle premium
ORD0035301,35506,2024-07-31 04:00:00,West,Web,Electronics,Core,Noah,7,43.68,0.05,2,No,4,NONE,305.76,290.47,143.29,147.18,bundle bundle bundle bundle coupon premium premium upgrade premium
ORD0041818,16503,2024-03-27 11:00:00,Northeast,Web,Electronics,Core,Ava,6,38.15,0.0,3,Yes,5,NONE,228.9,228.9,117.75,111.15,upgrade gift bundle late premium bundle reorder
ORD0030045,76627,2024-07-08 14:00:00,West,Web,Groceries,Seasonal,James,7,48.97,0.1,1,No,4,NONE,342.79,308.51,209.25,99.26,bundle late priority damaged reorder
ORD0007730,80662,2024-05-24 03:00:00,Midwest,Mobile,Electronics,Core,Liam,5,9.07,0.2,3,No,1,NONE,45.35,36.28,27.57,8.71,coupon priority damaged holiday coupon late priority
ORD0038535,36459,2024-08-06 20:00:00,Midwest,Web,Apparel,Core,Noah,3,20.71,0.15,5,No,5,WELCOME,62.13,52.81,32.77,20.04,premium damaged priority reorder holiday late late coupon upgrade coupon
ORD0016751,33648,2024-08-22 17:00:00,Midwest,Web,Toys,Core,Sophia,7,28.82,0.1,2,No,4,NONE,201.74,181.57,128.02,53.55,reorder holiday coupon coupon bundle priority coupon bundle late
ORD0025097,82544,2024-10-22 05:00:00,South,Web,Groceries,Seasonal,Emma,8,48.95,0.0,3,No,5,NONE,391.6,391.6,298.43,93.17,priority premium priority reorder holiday premium late bundle priority
ORD0010341,31463,2024-03-24 06:00:00,West,Web,Electronics,Seasonal,Lucas,8,65.73,0.1,3,No,2,NONE,525.84,473.26,313.65,159.61,late bundle reorder upgrade bundle premium upgrade holiday holiday damaged holiday premium
ORD0007818,34413,2024-12-13 08:00:00,West,Retail,Outdoor,Clearance,Lucas,7,21.2,0.0,3,No,4,VIP10,148.4,148.4,85.55,62.85,premium gift damaged coupon reorder coupon coupon priority reorder
ORD0007477,19593,2024-11-05 12:00:00,West,Mobile,Beauty,Core,Maya,3,71.82,0.0,4,No,5,VIP10,215.46,215.46,175.97,39.49,holiday holiday damaged premium gift coupon
ORD0007513,37778,2024-06-09 19:00:00,South,Web,Electronics,Seasonal,Ava,2,28.65,0.0,4,No,4,WELCOME,57.3,57.3,36.18,21.12,priority damaged premium premium premium late
ORD0007571,28396,2024-06-13 02:00:00,South,Mobile,Toys,Core,Liam,6,60.47,0.0,7,No,5,WELCOME,362.82,362.82,294.09,68.73,priority damaged bundle bundle upgrade priority late holiday upgrade priority
ORD0020857,15239,2024-07-07 09:00:00,Northeast,Mobile,Outdoor,Clearance,Liam,6,66.39,0.2,5,No,5,NONE,398.34,318.67,195.98,122.69,bundle late premium coupon holiday
ORD0021271,38430,2024-04-29 23:00:00,Northeast,Web,Toys,Core,Maya,1,26.15,0.05,3,No,5,NONE,26.15,24.84,15.35,9.49,late bundle damaged bundle damaged gift
ORD0007181,61251,2024-10-25 00:00:00,Northeast,Mobile,Outdoor,Seasonal,Liam,1,25.71,0.05,6,No,4,WELCOME,25.71,24.42,19.37,5.05,premium holiday upgrade reorder reorder damaged holiday holiday
ORD0038333,88932,2024-07-02 08:00:00,Northeast,Web,Groceries,Seasonal,James,4,24.7,0.15,4,No,4,NONE,98.8,83.98,41.18,42.8,upgrade upgrade reorder bundle priority bundle
ORD0033120,30613,2024-01-27 02:00:00,Northeast,Web,Groceries,Premium,James,4,22.83,0.2,4,No,4,NONE,91.32,73.06,35.33,37.73,priority coupon holiday bundle gift holiday upgrade premium reorder gift gift reorder
ORD0007707,14303,2024-03-31 04:00:00,South,Retail,Groceries,Core,Ava,6,23.62,0.15,4,No,4,NONE,141.72,120.46,90.35,30.11,damaged reorder gift damaged gift damaged bundle damaged priority
ORD0023425,55906,2024-12-07 06:00:00,Northeast,Marketplace,Toys,Core,Liam,8,45.86,0.0,4,No,5,NONE,366.88,366.88,201.23,165.65,late reorder reorder reorder late
ORD0025909,80166,2024-02-04 09:00:00,South,Web,Toys,Clearance,Noah,3,44.31,0.0,5,No,5,NONE,132.93,132.93,106.83,26.1,bundle holiday gift upgrade coupon
ORD0033618,29957,2024-12-07 07:00:00,West,Mobile,Home,Clearance,James,1,49.68,0.2,1,No,5,BFCM,49.68,39.74,27.28,12.46,upgrade damaged coupon coupon priority reorder priority damaged damaged
ORD0041338,53367,2024-07-31 21:00:00,Northeast,Retail,Outdoor,Core,Ava,5,33.79,0.0,3,No,3,NONE,168.95,168.95,129.79,39.16,holiday damaged upgrade reorder priority bundle upgrade coupon
ORD0006216,95932,2024-02-27 10:00:00,South,Mobile,Apparel,Core,Ava,7,61.54,0.15,3,No,4,VIP10,430.78,366.16,174.83,191.33,coupon bundle holiday upgrade upgrade coupon gift bundle damaged
ORD0026319,97699,2024-11-18 02:00:00,South,Web,Toys,Core,Emma,4,26.88,0.0,2,No,5,WELCOME,107.52,107.52,51.65,55.87,reorder damaged coupon holiday premium holiday reorder holiday premium
ORD0006870,21089,2024-03-24 20:00:00,Midwest,Web,Groceries,Core,Sophia,3,7.48,0.2,2,No,5,NONE,22.44,17.95,11.23,6.72,upgrade upgrade late gift bundle
ORD0038846,23678,2024-01-24 03:00:00,South,Mobile,Apparel,Premium,Maya,7,39.4,0.0,7,No,5,NONE,275.8,275.8,221.32,54.48,damaged holiday late priority reorder coupon priority reorder upgrade damaged
ORD0035863,85624,2024-02-24 17:00:00,South,Mobile,Outdoor,Core,James,1,36.33,0.15,2,No,5,WELCOME,36.33,30.88,23.73,7.15,gift late late holiday late coupon coupon gift damaged gift upgrade bundle
ORD0015121,42401,2024-06-21 02:00:00,South,Mobile,Toys,Core,Liam,6,10.2,0.0,4,No,5,SPRING24,61.2,61.2,49.11,12.09,late holiday gift reorder priority reorder late holiday
ORD0021136,87939,2024-04-24 14:00:00,West,Mobile,Electronics,Core,Liam,2,10.67,0.0,3,No,4,BFCM,21.34,21.34,15.98,5.36,premium premium bundle priority damaged
ORD0006860,26258,2024-03-06 15:00:00,South,Web,Electronics,Premium,Lucas,8,43.98,0.0,2,No,4,NONE,351.84,351.84,237.92,113.92,late late priority upgrade holiday reorder reorder
ORD0011100,77411,2024-04-16 15:00:00,Northeast,Marketplace,Toys,Core,Liam,3,55.48,0.15,3,No,3,WELCOME,166.44,141.47,83.36,58.11,priority holiday coupon upgrade holiday priority reorder bundle priority premium late damaged
ORD0041474,40673,2024-02-09 21:00:00,West,Web,Beauty,Core,Noah,8,54.14,0.0,4,No,5,VIP10,433.12,433.12,338.28,94.84,damaged holiday reorder bundle coupon damaged premium reorder premium late late
ORD0036091,65536,2024-03-28 10:00:00,South,Mobile,Beauty,Seasonal,Emma,2,25.49,0.0,3,No,5,NONE,50.98,50.98,31.87,19.11,coupon late coupon late premium gift priority
ORD0014530,27782,2024-06-27 10:00:00,South,Mobile,Outdoor,Clearance,Maya,1,55.56,0.0,6,No,3,VIP10,55.56,55.56,41.68,13.88,gift reorder priority coupon reorder
ORD0035231,27979,2024-11-02 19:00:00,Midwest,Mobile,Home,Core,Emma,1,13.53,0.0,4,No,2,WELCOME,13.53,13.53,10.84,2.69,priority late priority coupon upgrade priority late coupon gift
ORD0019952,58446,2024-06-03 09:00:00,South,Retail,Toys,Core,Noah,2,38.05,0.0,3,No,5,NONE,76.1,76.1,56.95,19.15,damaged coupon late late bundle coupon holiday
ORD0007685,55820,2024-02-29 03:00:00,West,Retail,Outdoor,Clearance,Liam,8,18.13,0.1,3,No,3,NONE,145.04,130.54,68.91,61.63,priority damaged holiday coupon bundle premium coupon holiday late upgrade premium gift
ORD0015854,34167,2024-09-26 07:00:00,Northeast,Mobile,Home,Core,Lucas,6,25.9,0.15,2,No,3,NONE,155.4,132.09,66.65,65.44,late upgrade coupon bundle late gift
ORD0006978,40463,2024-05-31 02:00:00,South,Web,Home,Clearance,Maya,1,34.66,0.15,3,No,4,NONE,34.66,29.46,16.48,12.98,holiday coupon reorder holiday holiday priority bundle premium gift holiday
ORD0006355,41966,2024-03-01 01:00:00,South,Mobile,Electronics,Premium,Liam,8,8.65,0.0,4,No,3,WELCOME,69.2,69.2,55.18,14.02,bundle bundle reorder reorder gift reorder holiday gift bundle
ORD0030814,53453,2024-09-08 19:00:00,Midwest,Retail,Outdoor,Clearance,Ava,7,22.63,0.0,4,Yes,5,WELCOME,158.41,158.41,76.13,82.28,holiday bundle priority coupon premium premium reorder damaged priority reorder bundle holiday
ORD0035194,77931,2024-12-10 12:00:00,West,Web,Outdoor,Premium,Maya,5,35.26,0.0,3,No,1,NONE,176.3,176.3,109.28,67.02,reorder priority bundle premium premium gift coupon gift gift late
ORD0034230,57479,2024-12-28 00:00:00,South,Mobile,Electronics,Seasonal,Maya,4,62.27,0.15,3,No,2,NONE,249.08,211.72,168.97,42.75,premium premium premium holiday holiday priority damaged upgrade premium holiday priority premium
ORD0041125,32326,2024-05-07 18:00:00,Midwest,Web,Home,Core,Lucas,5,37.15,0.0,2,No,2,NONE,185.75,185.75,115.92,69.83,reorder gift reorder bundle holiday late premium gift holiday coupon
ORD0024449,89817,2024-07-12 16:00:00,Northeast,Marketplace,Beauty,Core,Lucas,8,39.64,0.0,5,No,4,NONE,317.12,317.12,201.33,115.79,damaged gift gift bundle late reorder upgrade
